사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
201608,장항선,쌍용동,7,1,1548,252,4280,808,8147,2497,6140,5231,4438,3170,3679,2528,3082,3280,3362,2711,3724,3656,2811,1838,3470,3769,3367,3749,4842,4367,4053,3973,2658,6757,2314,3125,2285,3417,1662,2942,689,2972,257,1615,0,0,0,0,0,0,20160908
201608,장항선,아산,1,0,347,810,1298,3141,4258,3938,3953,6039,2811,3504,2901,3819,2843,3750,3095,2621,3182,4500,4002,2493,4125,3812,5621,2473,6116,4716,6864,2909,4981,4355,4108,3072,4701,2078,2719,1784,1689,1304,598,685,0,0,0,0,0,0,20160908
201608,장항선,배방,1,0,740,70,1387,1024,2939,1206,3100,1838,1861,900,1725,1032,1405,1366,1372,997,1701,1497,1139,784,1517,1842,1592,1196,2183,2942,2298,1890,1405,2190,898,2043,894,1528,437,1175,360,1404,112,764,0,0,0,0,0,0,20160908
201608,장항선,온양온천,33,0,2201,938,4778,2405,9478,5167,10487,10283,10386,6140,8711,9851,8446,10199,10082,14027,11404,11068,12433,9753,11091,10996,12042,7813,9708,7586,10203,11692,6048,8438,3522,7859,3689,6093,2061,3916,1390,4468,337,2078,0,0,0,0,0,0,20160908
201611,3호선,신사,88,7,5109,1573,7408,17917,16002,42647,23759,121016,20219,141241,19577,73437,25452,58896,32083,53526,40400,63328,47699,60681,57591,55019,65568,57113,82028,63154,142457,87684,110023,67999,73074,30410,80383,20964,75115,17571,33813,12280,4284,4597,1,6,0,0,0,0,20161208
201611,3호선,잠원,2,0,1490,776,5978,5057,19995,8662,25972,11942,16007,8227,11193,6344,10188,6643,9612,6877,10185,9138,9211,8926,9460,9311,11051,11372,13417,13261,12449,18142,8485,17022,5634,10817,4922,10844,4067,11734,1372,6590,178,2003,0,0,0,0,0,0,20161208
201611,3호선,고속터미널,106,0,7763,5271,9456,39190,33684,59135,60120,87502,61487,116596,63663,100592,73683,114044,88666,115252,106612,120612,113434,122973,125291,131704,134807,137056,145755,144551,153710,165878,143566,121124,156997,70133,117727,54700,84896,41341,35663,21815,3990,5031,1,3,0,0,0,0,20161208
201611,3호선,교대(법원.검찰청),27,0,1155,787,3497,7592,10100,23338,13293,58999,11153,41342,13053,21695,16564,15663,17857,12799,23303,15108,26590,14491,28030,13391,30408,12816,41171,16946,71841,23003,35800,16010,28544,7960,29731,6115,29880,5573,10568,3838,1602,1378,0,8,0,0,0,0,20161208
201611,3호선,남부터미널(예술의전당),35,1,3279,1304,9391,28502,32216,66610,52029,197664,44810,101712,45431,59247,49407,52518,51996,49106,58738,59048,58836,61428,61983,61540,70847,65270,96111,73380,173072,83573,92685,69295,66358,36695,60654,31538,54327,25294,20444,13597,2082,3791,2,22,0,0,0,0,20161208
201611,3호선,양재(서초구청),111,10,5622,2604,15312,38446,41121,120446,55826,274867,41676,155197,38181,68242,42827,60533,47968,55662,59387,61560,62788,54821,70991,57430,85007,54115,125770,69971,228178,90155,129440,75216,86224,44346,83820,40000,65188,37187,24331,22051,2789,7046,0,40,0,0,0,0,20161208
201611,3호선,매봉,19,2,1709,558,6349,8139,18199,21717,22964,77865,16199,46747,13480,16868,14118,14391,14110,13132,15433,13220,17135,13021,18662,13840,19840,13870,31319,17191,65752,22718,32049,19438,18738,10978,20420,10088,13397,10640,4991,6336,704,2173,0,124,0,0,0,0,20161208
201611,3호선,도곡,15,2,1544,278,4456,4285,14535,14546,20188,25801,12997,21504,9703,8681,10238,9423,10468,9286,11391,9807,11020,8759,12654,9241,17465,10125,19376,12016,25447,14521,14219,13609,8973,8832,8354,8212,6933,8705,2110,5906,287,3173,1,584,0,0,0,0,20161208
201611,3호선,대치,16,1,2882,668,13010,9693,31140,14851,34603,26590,22675,21916,16401,16033,16617,14843,18121,17864,18533,21719,17515,19739,20015,20577,24558,28215,29767,31950,29917,32442,23607,29533,16338,17023,19516,16158,29015,16319,4677,10948,658,3785,0,19,0,0,0,0,20161208
201611,3호선,학여울,6,0,521,330,1541,1966,4868,3393,5270,8117,3936,6825,2898,5522,3268,5859,3972,5080,5106,5837,5324,5308,6370,4820,7118,4691,7938,4872,9298,5848,4784,5321,3022,2841,3580,2578,2415,2815,754,1799,65,654,0,5,0,0,0,0,20161208
201611,3호선,대청,41,0,3824,1176,10958,6267,31846,17933,38722,29520,21438,13206,15374,9081,14749,9197,14537,9709,16213,11130,13969,12801,15590,13898,23330,16607,24034,18868,33751,25422,15378,25211,10934,17543,10121,15941,7344,18490,2751,11570,336,4097,0,13,0,0,0,0,20161208
201611,3호선,일원,11,2,2331,1131,8497,8539,25455,27983,26744,26377,17764,22671,18401,20371,20194,16171,20058,17507,17938,18232,19663,17315,21635,14226,27414,14967,27715,16029,17461,19179,10939,20096,8116,12626,5677,11819,3577,12828,1027,7416,193,2527,1,46,0,0,0,0,20161208
201611,3호선,수서,119,6,5654,1634,16463,10795,46837,28693,50860,64827,34170,30321,24183,18901,22389,16032,24996,17628,23813,19082,21858,19873,22989,20341,31460,25895,36429,32353,52316,41205,23705,44895,17764,28986,15205,26900,9776,28943,3877,16914,680,7362,4,726,0,0,0,0,20161208
201611,3호선,가락시장,22,0,2874,606,8714,5405,24835,10816,29536,27386,21434,15352,16835,11077,16458,11245,16066,12644,16458,13329,15229,14784,16396,15522,17634,18347,20777,20693,27786,25607,15239,26540,11362,16540,10844,15733,7830,14837,3478,9666,506,3057,0,35,0,0,0,0,20161208
201611,3호선,경찰병원,23,0,2551,235,7356,2807,26466,8635,29973,37711,17259,16771,13212,9686,11937,7560,10832,8172,11752,10578,11264,11061,11457,9766,12134,12066,15927,14723,25306,19411,10705,21144,7679,13263,6890,11902,4766,11810,1896,8605,169,2246,0,0,0,0,0,0,20161208
201611,3호선,오금,25,0,3020,13,7925,2597,29403,7763,36655,17934,19538,8313,11642,6525,10290,5203,9958,6105,10341,7468,8211,7572,8503,8534,10177,10792,11538,13853,16888,19717,8209,19450,5406,13554,4719,12270,4004,12893,1475,9546,160,3092,0,1,0,0,0,0,20161208
201611,4호선,당고개,93,0,10572,31,20278,7216,61206,11547,61652,16583,37994,14778,25408,13927,22011,12738,21814,14724,21774,15181,19832,16615,18484,19580,18908,24745,20787,28347,20366,39186,14363,42193,8451,30674,6933,27456,5444,27832,2731,21425,416,7598,3,669,0,0,0,0,20161208
201611,4호선,상계,48,5,16225,192,44592,8840,116228,20077,105169,23967,58243,18876,38827,16494,34130,16808,34503,20992,32646,22626,27730,24312,27979,27925,30998,38924,31443,47552,29562,68450,20174,77011,14394,51865,13237,45181,13243,45314,5148,36073,680,12099,3,1179,0,0,0,0,20161208
201611,4호선,노원,159,6,12790,602,31186,10436,67287,19151,74006,35803,45411,38960,35855,27438,34571,27034,35443,30727,36192,35492,33915,35947,35729,41067,40729,48974,42639,62433,42267,91615,31821,93394,34807,58951,32533,51636,32109,46286,16206,38007,2787,13364,1,561,1,0,0,0,20161208
201611,4호선,창동,2258,21,18075,3524,46071,12687,126657,24156,112081,50188,69779,40832,50410,33305,48277,31988,48950,36567,48137,42249,43813,48442,44922,53880,49522,64714,54680,76433,57601,106706,34292,115359,25330,77755,25775,67262,22459,63468,11412,47796,1892,17331,3,25,0,1,0,0,20161208
201611,4호선,쌍문,84,1,24543,940,61999,11799,166342,17504,175402,32549,99479,26920,65844,22844,55635,23418,53257,26606,48654,31773,42520,35613,40324,43598,43806,55323,48153,72867,45361,107049,31663,120531,21059,83192,17770,71267,13625,74960,6776,52046,1063,18034,0,0,0,0,0,0,20161208
201611,4호선,수유(강북구청),96,1,25192,3592,62922,17473,187509,27494,197195,81490,116412,58999,78808,49636,71509,45402,73620,46634,70452,53607,64466,57626,66072,66740,73414,84928,82710,105290,94090,155738,56658,165214,41375,112292,36904,96840,29041,97520,17015,65521,2823,17429,0,2,0,0,0,0,20161208
201611,4호선,미아(서울사이버대학),15,4,12960,1887,28859,6911,77143,21498,83178,44046,48096,24343,32068,19277,29901,22516,31608,21455,30679,25421,30408,25248,30499,28270,32872,35088,36842,42129,36680,55524,23122,57240,16008,38116,14437,32778,11734,32761,4760,21882,654,6049,0,1,0,0,0,0,20161208
201611,4호선,미아사거리,41,2,15604,3167,43858,12698,129792,23705,138627,40151,81275,42036,53113,31587,47247,34092,48275,37742,51757,41855,47907,44703,49795,53900,55432,64028,59056,80979,57607,120895,44076,117494,44323,75070,27852,65044,21650,63853,11529,39595,2097,9501,0,0,0,0,0,0,20161208
201611,4호선,길음,25,0,11670,2508,38492,10947,117423,25265,122880,58861,70372,43867,45916,38121,39914,35629,42860,31862,42289,40091,38549,38125,41364,40740,50538,47688,59402,62490,63999,91210,36153,90135,26865,59750,22078,55011,20961,56627,9908,37970,1470,9489,0,0,0,0,0,0,20161208
201611,4호선,성신여대입구(돈암),17,3,6805,2077,22869,11683,67956,24260,77947,63558,52024,40851,38775,31407,39514,41314,43933,33038,44723,36340,42568,41237,49116,40258,54456,44694,67085,59131,73674,80066,46687,77210,39592,49689,42679,43045,40361,43728,19087,29620,2537,8350,2,2,0,0,0,0,20161208
201611,4호선,한성대입구(삼선교),84,1,8402,1384,15976,8885,41607,27010,50903,49765,33513,34991,25214,24586,24358,21467,27737,25347,28783,26620,27419,24844,29899,27758,39659,28817,45091,38941,44919,42372,28229,42171,22329,27008,22768,24958,25602,25823,10129,17816,1727,9285,0,1719,0,0,0,0,20161208
201611,안산선,오이도,62,2,4462,284,15174,8738,30701,18799,28138,20192,17962,9803,13747,8919,12903,9111,13610,9201,12473,8823,11282,10871,12518,12914,16304,13948,22551,16923,22294,23388,12625,21307,8104,16636,6466,16541,6117,15453,1909,11924,109,5325,3,676,0,0,0,0,20161208
201611,안산선,수리산,24,0,3387,562,10535,1644,25046,3368,23710,8536,12807,4460,9012,4985,8085,3878,7414,3673,6734,4069,5971,4120,5135,5400,5974,6835,6097,7857,5967,11299,3415,12504,2588,8925,2002,7746,1450,7226,642,5409,288,1741,0,4,0,0,0,0,20161208
201611,일산선,원흥,115,1,4193,420,11822,5550,30419,4500,34231,5314,17660,3676,11790,3632,10020,3753,9892,4995,8922,5994,7609,6754,7513,7987,10137,9770,11324,12889,8947,18189,4567,21618,3021,15265,2808,13448,1976,14477,951,8714,178,3336,2,85,0,0,0,0,20161208
201611,일산선,삼송,669,14,6943,1183,20998,11904,58747,12160,60650,29191,35666,13865,25613,12465,21987,11863,22809,13958,22119,15452,19067,15961,18940,20412,23485,24829,30121,30600,26372,43128,13809,43935,8549,30200,7254,30197,5274,27715,2424,16542,474,5051,13,231,0,0,0,0,20161208
201611,일산선,원당,183,1,9533,1099,22399,6679,56915,10062,57512,16024,33454,11618,24216,10142,20477,11223,20256,12638,18912,13592,16993,16348,16576,18393,17599,23336,19773,29627,19081,38245,11301,43155,7217,29967,5964,25858,4401,27270,1635,17013,243,4616,0,2,0,0,0,0,20161208
201611,일산선,화정,157,2,11903,1670,26990,8118,67630,14419,69430,35322,42917,26564,33501,23468,31422,24932,32240,27246,35375,28525,33165,33293,33749,40269,33602,42758,37071,52781,35977,68419,21961,68958,17987,44437,19856,37379,18895,34217,7584,23281,1204,5494,0,0,0,0,0,0,20161208
201611,일산선,대곡,24,1,761,403,2427,1262,6658,2171,5907,2687,3366,1736,2224,1448,2015,1565,2243,1590,2219,1569,2023,1887,2260,1720,2630,2108,3518,2577,4560,3525,1961,3119,1295,1910,1417,2048,1078,1670,485,1593,60,701,0,0,0,0,0,0,20161208
201611,일산선,백석,67,1,4630,2637,12630,7874,28175,14132,28979,31195,20020,19396,18152,16307,18386,16040,19284,17423,19611,20591,20264,20002,22816,20139,23787,21354,27136,26678,31853,29031,20507,32878,15582,20294,16733,16108,12558,15579,4215,11478,742,3989,0,0,0,0,0,0,20161208
201611,일산선,마두,20,2,3316,2119,11062,5407,19429,8445,19282,21721,15590,16925,15632,13486,15624,14037,14888,13894,15135,16831,15285,16040,17636,16774,18367,15589,19118,18901,22117,20484,12295,21316,8027,14295,6902,11618,6561,11855,1875,8716,286,3113,0,1,0,0,0,0,20161208
201611,일산선,정발산,103,11,2209,1288,5236,4345,9558,7004,11342,22097,9282,23288,9002,15738,11433,15469,12788,16702,14649,18823,16499,16763,19149,18847,21376,17223,23711,20642,29984,25098,17738,23110,19147,12771,14831,9136,13600,7533,5587,5888,964,2112,3,19,0,0,0,0,20161208
201611,일산선,주엽,133,4,5198,1458,16760,4340,28779,8070,27849,17140,22170,15306,18807,13137,18728,13669,19054,14216,17676,16820,16540,16656,18459,19948,19876,19290,19529,22867,16637,25224,9415,28618,8322,18717,6606,16152,5205,14688,1398,10607,179,4273,3,369,0,0,0,0,20161208
201611,일산선,대화,154,3,7215,1517,27303,6990,73836,15935,51482,26509,34676,18840,26530,17386,23990,15424,24373,17169,22488,18858,21435,18679,25555,20560,28138,18989,33602,26038,31285,29105,16024,34239,10980,25506,10265,23316,6872,21251,2352,16659,370,6481,5,1016,0,0,0,0,20161208
201611,장항선,봉명,9,0,964,289,1773,923,3409,5327,2700,3335,2985,3237,2697,2237,2727,2563,3168,1800,2575,2730,2509,1526,2383,2498,2921,2124,3601,2163,2326,2982,1538,2193,1122,1524,1058,1347,737,1132,426,780,125,503,0,0,0,0,0,0,20161208
201611,장항선,쌍용(나사렛대),4,0,1369,239,4191,767,10233,3126,8078,10394,5786,4633,4099,5258,3748,4555,4591,5055,5344,5317,3728,2529,6604,5094,6571,4393,7324,6790,6530,5145,3752,6158,2822,4549,3785,3717,2293,3614,856,2879,311,1452,0,0,0,0,0,0,20161208
201611,장항선,아산,0,0,443,708,1350,3177,5288,4406,5437,7514,3944,4016,3667,4664,3485,4813,4370,3512,4565,6356,6210,3279,6695,5175,7855,3617,9993,7048,9166,4321,5660,5079,4956,3838,6222,2490,3563,2280,2422,1555,621,747,0,0,0,0,0,0,20161208
201611,장항선,배방,0,0,603,98,1243,766,3123,1424,3528,1967,2048,1082,2051,1153,1519,1363,1478,1186,1881,1779,1402,1036,1861,2238,1678,1460,2419,3275,2408,2008,1182,1850,871,2205,955,1646,485,1173,284,1447,97,626,0,0,0,0,0,0,20161208
201611,장항선,온양온천,12,1,1584,831,4354,2636,9311,5413,13321,11513,10289,7796,9143,12304,9302,10875,11027,15922,12586,8841,14620,11277,12721,9002,13126,9965,10555,12836,10189,9336,4542,7091,3679,8500,3803,5798,2080,3815,1378,4423,321,1816,0,0,0,0,0,0,20161208
201611,장항선,신창(순천향대),24,0,887,62,1255,289,2664,3324,2397,12924,3500,9348,2614,6010,3742,2498,5602,5586,4031,2454,7008,4259,5968,2397,12950,4245,8092,2836,8870,5343,3229,3012,3386,4143,3282,4020,2181,3899,836,2320,161,1193,0,0,0,0,0,0,20161208
201611,중앙선,회기,696,2,12285,4046,24517,14755,73260,36724,92031,87092,56644,57504,43972,54754,49054,46468,51386,44851,52427,50696,51949,46364,59806,43159,69927,46838,88131,65319,82320,84340,47691,86082,41032,55065,41735,51858,40350,51451,22202,41919,876,10658,0,0,0,0,0,0,20161208
201611,중앙선,중랑,47,1,6183,556,11729,2604,27138,3522,28428,7742,15929,5342,10931,5560,9337,5050,9342,5539,9376,6724,8337,7715,7221,9347,7545,10574,8213,17147,8652,21311,6095,22085,4350,13438,3502,11067,2693,10779,1367,7613,68,1533,0,0,0,0,0,0,20161208
201611,중앙선,상봉(시외버스터미널),573,5,6597,1099,8951,2695,23272,4652,24601,8362,13583,6077,9278,5369,8213,5476,7973,6332,8501,8031,7676,7706,7725,9965,9052,11171,9389,15576,9698,19668,7106,18915,5331,13165,4989,10373,3784,10055,1804,7532,94,2305,0,0,0,0,0,0,20161208
201611,중앙선,망우,212,18,7707,814,13742,3480,36327,5608,32675,16664,18602,10920,13239,9154,12477,9953,13552,9019,13247,12889,12585,12075,12060,15942,13579,15371,14398,22591,15352,30914,10660,25938,6862,17863,6199,14055,4914,12230,2085,9211,94,2274,0,0,0,0,0,0,20161208
201611,중앙선,양원,24,0,1587,120,2403,1792,6709,12791,6167,7212,3747,2261,3115,2426,4016,2319,3695,1494,3289,3061,2919,2246,3422,2895,8056,2892,4253,3799,3052,4906,1748,3495,1120,3463,1119,2216,1016,1907,309,1576,51,332,2,2,0,0,0,0,20161208
201611,중앙선,구리,446,11,8516,2197,19138,5171,56623,11932,53621,25572,29611,19360,22153,14914,21307,16582,22743,13313,20994,22341,20252,17648,19803,22993,23016,26187,25465,34831,24952,48328,16838,46044,14829,36999,10846,24963,8540,28173,3448,19041,303,4588,0,0,0,0,0,0,20161208
201611,중앙선,도농,243,4,7144,1418,16119,4234,44400,9281,41139,18181,24982,6669,18755,5457,16479,7214,15408,6187,14123,9994,11847,10715,11438,11597,14839,16710,17429,17725,13467,26424,7705,26556,4641,23001,3815,16213,3086,18058,1283,15681,297,3717,0,0,0,0,0,0,20161208
201611,중앙선,양정,11,0,355,285,992,902,2788,2192,2121,3747,1299,1537,1210,1216,1105,1005,1212,760,1448,1041,1579,910,1610,867,2103,1266,3179,1224,3449,1395,1567,1574,679,1094,491,947,273,873,109,585,13,298,0,0,0,0,0,0,20161208
201611,중앙선,덕소,1052,7,4003,941,10691,2089,30705,5578,29949,7329,17554,6114,13880,5569,10848,5968,11470,6309,9913,8904,9158,8707,8206,9199,9575,15016,9569,17949,8888,21571,5361,23435,3935,15441,2968,13298,2781,12871,1372,9727,188,4877,0,0,0,0,0,0,20161208
201611,중앙선,도심,0,0,1587,551,5640,1221,15355,2825,13955,5651,6576,2511,5177,2247,3996,2258,4219,2199,4117,3178,2958,2638,3116,3954,3907,3942,3106,7188,4203,6963,1779,5521,1257,5716,1117,4187,1050,4060,473,2245,24,1087,0,0,0,0,0,0,20161208
201611,중앙선,팔당,0,0,186,76,591,332,1685,890,1333,1772,964,3445,1042,3381,854,2696,891,1809,1471,1364,1713,1501,2421,1401,2521,1431,2670,1224,2076,1473,1416,851,1023,456,1359,460,566,436,189,403,26,120,0,0,0,0,0,0,20161208
201612,경인선,온수(성공회대입구),124,3,5265,1473,8264,4457,24921,11214,24009,17250,16075,9417,12124,7439,12621,7585,14080,7989,13601,9124,12093,9418,12261,10677,15343,11969,15790,14915,14562,20759,8550,21859,6242,15005,6388,14286,5078,13828,3113,10018,315,2453,0,0,0,0,0,0,20170108
201612,경인선,중동,687,1,10704,1318,19404,4146,47475,7546,41453,17963,22880,10971,17935,8949,17186,9685,16698,12104,16995,11939,13983,12698,13677,13562,15465,18505,16764,22149,16062,30853,10031,33205,7321,22322,7362,20719,6317,19689,2305,15950,220,4669,0,0,0,0,0,0,20170108
201612,경인선,도화,223,2,3695,1034,6341,2897,15501,4613,15234,11638,8043,4326,6697,4149,7180,4023,7831,4862,6740,5601,6022,5519,6955,6200,8533,7934,8411,7623,7633,8817,4122,8469,2742,6975,2542,6541,1373,6074,789,4974,44,2085,0,1,0,0,0,0,20170108
201612,경춘선,신내,22,0,286,208,983,793,2218,3294,2298,2203,1143,1265,974,741,1056,835,1089,991,924,827,1098,1091,1029,1000,1196,1186,1590,1892,1565,1750,955,1369,730,900,672,773,642,659,344,364,7,153,0,0,0,0,0,0,20170108
201612,경춘선,갈매,4,0,861,732,1976,3635,7925,5158,6181,2950,3095,932,2202,656,1783,949,1942,1229,1996,1172,1709,1147,1948,1830,4751,1425,5940,2609,3371,3475,1309,4261,704,2776,523,2349,321,1954,201,1398,4,429,1,1,0,0,0,0,20170108
201612,경춘선,별내,17,0,902,487,1986,1199,9277,2906,7175,6616,4436,3791,3586,2588,3441,2815,3473,3147,3229,3240,3401,3516,3764,3991,4627,3579,5295,5847,5563,7292,3011,6333,2365,3904,2736,2811,2327,3260,1219,1936,157,320,0,0,0,0,0,0,20170108
201612,경춘선,퇴계원,5,0,2167,588,4449,1153,20263,3562,13262,5472,9366,2306,6543,2715,5516,2782,5463,3024,5142,3620,4001,3976,4202,5722,4811,5151,5265,7687,6169,11831,3256,11278,2041,6952,2052,5103,1444,6623,852,4091,56,864,0,0,0,0,0,0,20170108
201612,경춘선,사릉,2,0,1746,596,5132,1945,19574,5056,17097,6967,9188,2300,5891,2802,5070,2523,4802,2712,4707,3582,3707,3460,4232,3968,4026,6377,6219,6724,7434,9794,3185,15258,1822,7925,1716,5490,1197,7286,503,4056,30,867,0,0,0,0,0,0,20170108
201612,경춘선,금곡,3,0,1261,444,1987,758,5509,1945,5950,4176,3534,2049,2790,1562,2486,1415,2385,1819,2217,1951,1850,2117,2497,2068,1881,3178,2648,3121,3083,3856,1404,3961,930,1963,764,1805,522,1597,231,1954,8,501,0,0,0,0,0,0,20170108
201612,경춘선,평내호평,283,0,5498,991,8407,1827,23933,4284,24225,9564,13720,7213,10819,5324,9417,5293,9810,7041,8471,6390,8230,9321,7897,8170,8775,10130,9562,16000,9544,17457,5861,18536,4708,12767,4458,10655,3881,8018,2027,9557,43,3189,0,0,0,0,0,0,20170108
201612,경춘선,천마산,7,2,953,325,2383,511,6886,1174,5508,1409,3836,893,3161,1205,2675,1042,2595,1495,2027,1257,1873,1979,1709,2449,1728,2538,1651,3220,1736,4462,789,3993,588,3126,496,2201,374,2570,136,1916,0,397,0,0,0,0,0,0,20170108
201612,경춘선,마석,15,0,1241,512,5117,3339,13554,5805,10486,9095,8525,4280,7417,3506,6748,5000,6825,4347,5493,5070,5496,5166,5301,7514,7373,6244,6380,7791,7630,8875,2999,11152,2555,7029,2153,4664,1530,5704,770,3716,36,1335,0,0,0,0,0,0,20170108
201612,경춘선,대성리,0,0,261,28,665,310,1268,620,1143,1186,1166,696,1462,665,3640,739,2252,941,1071,2024,954,2030,979,1916,1214,1577,1171,1492,1126,1469,466,1157,514,919,276,483,216,579,117,380,4,13,0,0,0,0,0,0,20170108
201612,경춘선,청평,1,0,508,112,1826,475,4013,1797,5538,3983,4407,2950,4651,2651,6735,2650,4937,3938,3991,4013,3880,4734,3386,4996,4142,7036,4575,5258,5900,5015,4823,3511,3020,2252,1843,2520,780,2190,371,1605,28,105,0,0,0,0,0,0,20170108
201612,경춘선,상천,0,0,32,35,507,161,523,241,808,497,841,602,644,751,996,553,658,537,721,446,839,689,706,804,935,789,832,656,393,578,252,620,98,456,69,439,40,300,26,231,0,29,0,0,0,0,0,0,20170108
201612,경춘선,가평,0,0,455,86,1209,698,2755,1843,3974,6131,3256,4118,3336,5485,7108,5046,4717,9444,4082,5517,4430,6105,5654,5341,7413,3879,7571,3674,6188,3685,2115,3489,1506,2086,1080,1936,677,1758,361,1181,11,546,0,0,0,0,0,0,20170108
201612,경춘선,굴봉산,0,0,95,2,47,6,210,73,238,227,343,441,298,488,993,524,566,455,484,525,443,544,432,428,367,355,325,234,224,321,69,312,91,275,97,216,74,158,44,106,3,29,0,0,0,0,0,0,20170108
201612,경춘선,백양리,0,0,331,22,154,29,71,280,150,739,209,510,304,733,576,949,1083,881,720,821,658,510,791,586,793,428,1157,415,1284,490,422,356,301,303,312,443,273,249,242,262,25,41,0,0,0,0,0,0,20170108
