,사용월,호선명,지하철역,작업일자,time,승하차구분 ,population
2421,201601,경춘선,평내호평,20160208,14시-15시,승차,7855
2422,201601,경춘선,평내호평,20160208,14시-15시,하차,7524
2423,201601,경춘선,평내호평,20160208,15시-16시,승차,7588
2424,201601,경춘선,평내호평,20160208,15시-16시,하차,7194
2425,201601,경춘선,평내호평,20160208,16시-17시,승차,7599
2426,201601,경춘선,평내호평,20160208,16시-17시,하차,10356
2427,201601,경춘선,평내호평,20160208,17시-18시,승차,8438
2428,201601,경춘선,평내호평,20160208,17시-18시,하차,10503
2429,201601,경춘선,평내호평,20160208,18시-19시,승차,8318
2430,201601,경춘선,평내호평,20160208,18시-19시,하차,15201
2431,201601,경춘선,평내호평,20160208,19시-20시,승차,5390
2432,201601,경춘선,평내호평,20160208,19시-20시,하차,16436
2433,201601,경춘선,평내호평,20160208,20시-21시,승차,3970
2434,201601,경춘선,평내호평,20160208,20시-21시,하차,12207
2435,201601,경춘선,평내호평,20160208,21시-22시,승차,4116
2436,201601,경춘선,평내호평,20160208,21시-22시,하차,10421
2437,201601,경춘선,평내호평,20160208,22시-23시,승차,3594
2438,201601,경춘선,평내호평,20160208,22시-23시,하차,6797
2439,201601,경춘선,평내호평,20160208,23시-24시,승차,1951
2440,201601,경춘선,평내호평,20160208,23시-24시,하차,9117
2441,201601,경춘선,평내호평,20160208,00시-01시,승차,49
2442,201601,경춘선,평내호평,20160208,00시-01시,하차,2215
2443,201601,경춘선,평내호평,20160208,01시-02시,승차,0
2444,201601,경춘선,평내호평,20160208,01시-02시,하차,0
2445,201601,경춘선,평내호평,20160208,02시-03시,승차,0
2446,201601,경춘선,평내호평,20160208,02시-03시,하차,0
2447,201601,경춘선,평내호평,20160208,03시-04시,승차,0
2448,201601,경춘선,평내호평,20160208,03시-04시,하차,0
2449,201601,경춘선,천마산,20160208,04시-05시,승차,5
2450,201601,경춘선,천마산,20160208,04시-05시,하차,0
2451,201601,경춘선,천마산,20160208,05시-06시,승차,596
2452,201601,경춘선,천마산,20160208,05시-06시,하차,162
2453,201601,경춘선,천마산,20160208,06시-07시,승차,1505
2454,201601,경춘선,천마산,20160208,06시-07시,하차,436
2455,201601,경춘선,천마산,20160208,07시-08시,승차,5036
2456,201601,경춘선,천마산,20160208,07시-08시,하차,1103
2457,201601,경춘선,천마산,20160208,08시-09시,승차,4137
2458,201601,경춘선,천마산,20160208,08시-09시,하차,858
2459,201601,경춘선,천마산,20160208,09시-10시,승차,2862
2460,201601,경춘선,천마산,20160208,09시-10시,하차,1044
2461,201601,경춘선,천마산,20160208,10시-11시,승차,2562
2462,201601,경춘선,천마산,20160208,10시-11시,하차,1230
2463,201601,경춘선,천마산,20160208,11시-12시,승차,2314
2464,201601,경춘선,천마산,20160208,11시-12시,하차,812
2465,201601,경춘선,천마산,20160208,12시-13시,승차,2059
2466,201601,경춘선,천마산,20160208,12시-13시,하차,1378
2467,201601,경춘선,천마산,20160208,13시-14시,승차,1943
2468,201601,경춘선,천마산,20160208,13시-14시,하차,1134
2469,201601,경춘선,천마산,20160208,14시-15시,승차,1775
2470,201601,경춘선,천마산,20160208,14시-15시,하차,1612
2471,201601,경춘선,천마산,20160208,15시-16시,승차,1429
2472,201601,경춘선,천마산,20160208,15시-16시,하차,1945
2473,201601,경춘선,천마산,20160208,16시-17시,승차,1426
2474,201601,경춘선,천마산,20160208,16시-17시,하차,2118
2475,201601,경춘선,천마산,20160208,17시-18시,승차,1295
2476,201601,경춘선,천마산,20160208,17시-18시,하차,2953
2477,201601,경춘선,천마산,20160208,18시-19시,승차,1351
2478,201601,경춘선,천마산,20160208,18시-19시,하차,2979
2479,201601,경춘선,천마산,20160208,19시-20시,승차,831
2480,201601,경춘선,천마산,20160208,19시-20시,하차,2829
2481,201601,경춘선,천마산,20160208,20시-21시,승차,565
2482,201601,경춘선,천마산,20160208,20시-21시,하차,2695
2483,201601,경춘선,천마산,20160208,21시-22시,승차,370
2484,201601,경춘선,천마산,20160208,21시-22시,하차,1562
2485,201601,경춘선,천마산,20160208,22시-23시,승차,244
2486,201601,경춘선,천마산,20160208,22시-23시,하차,2004
2487,201601,경춘선,천마산,20160208,23시-24시,승차,140
2488,201601,경춘선,천마산,20160208,23시-24시,하차,1445
2489,201601,경춘선,천마산,20160208,00시-01시,승차,5
2490,201601,경춘선,천마산,20160208,00시-01시,하차,274
2491,201601,경춘선,천마산,20160208,01시-02시,승차,0
2492,201601,경춘선,천마산,20160208,01시-02시,하차,0
2493,201601,경춘선,천마산,20160208,02시-03시,승차,0
2494,201601,경춘선,천마산,20160208,02시-03시,하차,0
2495,201601,경춘선,천마산,20160208,03시-04시,승차,0
2496,201601,경춘선,천마산,20160208,03시-04시,하차,0
2497,201601,경춘선,마석,20160208,04시-05시,승차,9
2498,201601,경춘선,마석,20160208,04시-05시,하차,1
2499,201601,경춘선,마석,20160208,05시-06시,승차,820
2500,201601,경춘선,마석,20160208,05시-06시,하차,530
2501,201601,경춘선,마석,20160208,06시-07시,승차,4064
2502,201601,경춘선,마석,20160208,06시-07시,하차,2217
2503,201601,경춘선,마석,20160208,07시-08시,승차,10464
2504,201601,경춘선,마석,20160208,07시-08시,하차,4898
2505,201601,경춘선,마석,20160208,08시-09시,승차,8676
2506,201601,경춘선,마석,20160208,08시-09시,하차,6577
2507,201601,경춘선,마석,20160208,09시-10시,승차,6971
2508,201601,경춘선,마석,20160208,09시-10시,하차,4327
2509,201601,경춘선,마석,20160208,10시-11시,승차,6217
2510,201601,경춘선,마석,20160208,10시-11시,하차,3652
2511,201601,경춘선,마석,20160208,11시-12시,승차,5976
2512,201601,경춘선,마석,20160208,11시-12시,하차,3994
2513,201601,경춘선,마석,20160208,12시-13시,승차,6143
2514,201601,경춘선,마석,20160208,12시-13시,하차,4251
2515,201601,경춘선,마석,20160208,13시-14시,승차,5641
2516,201601,경춘선,마석,20160208,13시-14시,하차,4827
2517,201601,경춘선,마석,20160208,14시-15시,승차,5161
2518,201601,경춘선,마석,20160208,14시-15시,하차,4218
2519,201601,경춘선,마석,20160208,15시-16시,승차,4991
2520,201601,경춘선,마석,20160208,15시-16시,하차,6692
2521,201601,경춘선,마석,20160208,16시-17시,승차,5646
2522,201601,경춘선,마석,20160208,16시-17시,하차,5145
2523,201601,경춘선,마석,20160208,17시-18시,승차,5246
2524,201601,경춘선,마석,20160208,17시-18시,하차,7639
2525,201601,경춘선,마석,20160208,18시-19시,승차,6936
2526,201601,경춘선,마석,20160208,18시-19시,하차,8087
2527,201601,경춘선,마석,20160208,19시-20시,승차,3246
2528,201601,경춘선,마석,20160208,19시-20시,하차,9140
2529,201601,경춘선,마석,20160208,20시-21시,승차,2278
2530,201601,경춘선,마석,20160208,20시-21시,하차,6909
2531,201601,경춘선,마석,20160208,21시-22시,승차,2007
2532,201601,경춘선,마석,20160208,21시-22시,하차,4248
2533,201601,경춘선,마석,20160208,22시-23시,승차,1415
2534,201601,경춘선,마석,20160208,22시-23시,하차,5005
2535,201601,경춘선,마석,20160208,23시-24시,승차,639
2536,201601,경춘선,마석,20160208,23시-24시,하차,3376
2537,201601,경춘선,마석,20160208,00시-01시,승차,17
2538,201601,경춘선,마석,20160208,00시-01시,하차,1112
2539,201601,경춘선,마석,20160208,01시-02시,승차,0
2540,201601,경춘선,마석,20160208,01시-02시,하차,0
2541,201601,경춘선,마석,20160208,02시-03시,승차,1
2542,201601,경춘선,마석,20160208,02시-03시,하차,1
2543,201601,경춘선,마석,20160208,03시-04시,승차,0
2544,201601,경춘선,마석,20160208,03시-04시,하차,0
2545,201601,경춘선,대성리,20160208,04시-05시,승차,1
2546,201601,경춘선,대성리,20160208,04시-05시,하차,1
2547,201601,경춘선,대성리,20160208,05시-06시,승차,124
2548,201601,경춘선,대성리,20160208,05시-06시,하차,47
2549,201601,경춘선,대성리,20160208,06시-07시,승차,1306
2550,201601,경춘선,대성리,20160208,06시-07시,하차,226
2551,201601,경춘선,대성리,20160208,07시-08시,승차,1328
2552,201601,경춘선,대성리,20160208,07시-08시,하차,553
2553,201601,경춘선,대성리,20160208,08시-09시,승차,1010
2554,201601,경춘선,대성리,20160208,08시-09시,하차,1011
2555,201601,경춘선,대성리,20160208,09시-10시,승차,1174
2556,201601,경춘선,대성리,20160208,09시-10시,하차,754
2557,201601,경춘선,대성리,20160208,10시-11시,승차,1898
2558,201601,경춘선,대성리,20160208,10시-11시,하차,784
2559,201601,경춘선,대성리,20160208,11시-12시,승차,4257
2560,201601,경춘선,대성리,20160208,11시-12시,하차,851
2561,201601,경춘선,대성리,20160208,12시-13시,승차,3409
2562,201601,경춘선,대성리,20160208,12시-13시,하차,1350
2563,201601,경춘선,대성리,20160208,13시-14시,승차,1657
2564,201601,경춘선,대성리,20160208,13시-14시,하차,2938
2565,201601,경춘선,대성리,20160208,14시-15시,승차,980
2566,201601,경춘선,대성리,20160208,14시-15시,하차,2657
2567,201601,경춘선,대성리,20160208,15시-16시,승차,1046
2568,201601,경춘선,대성리,20160208,15시-16시,하차,3512
2569,201601,경춘선,대성리,20160208,16시-17시,승차,1119
2570,201601,경춘선,대성리,20160208,16시-17시,하차,1579
2571,201601,경춘선,대성리,20160208,17시-18시,승차,1177
2572,201601,경춘선,대성리,20160208,17시-18시,하차,1658
2573,201601,경춘선,대성리,20160208,18시-19시,승차,1233
2574,201601,경춘선,대성리,20160208,18시-19시,하차,1557
2575,201601,경춘선,대성리,20160208,19시-20시,승차,546
2576,201601,경춘선,대성리,20160208,19시-20시,하차,997
2577,201601,경춘선,대성리,20160208,20시-21시,승차,485
2578,201601,경춘선,대성리,20160208,20시-21시,하차,953
2579,201601,경춘선,대성리,20160208,21시-22시,승차,358
2580,201601,경춘선,대성리,20160208,21시-22시,하차,544
2581,201601,경춘선,대성리,20160208,22시-23시,승차,290
2582,201601,경춘선,대성리,20160208,22시-23시,하차,660
2583,201601,경춘선,대성리,20160208,23시-24시,승차,157
2584,201601,경춘선,대성리,20160208,23시-24시,하차,355
2585,201601,경춘선,대성리,20160208,00시-01시,승차,2
2586,201601,경춘선,대성리,20160208,00시-01시,하차,11
2587,201601,경춘선,대성리,20160208,01시-02시,승차,0
2588,201601,경춘선,대성리,20160208,01시-02시,하차,0
2589,201601,경춘선,대성리,20160208,02시-03시,승차,0
2590,201601,경춘선,대성리,20160208,02시-03시,하차,0
2591,201601,경춘선,대성리,20160208,03시-04시,승차,0
2592,201601,경춘선,대성리,20160208,03시-04시,하차,0
2593,201601,1호선,서울역,20160208,04시-05시,승차,1183
2594,201601,1호선,서울역,20160208,04시-05시,하차,46
2595,201601,1호선,서울역,20160208,05시-06시,승차,12383
2596,201601,1호선,서울역,20160208,05시-06시,하차,8546
2597,201601,1호선,서울역,20160208,06시-07시,승차,14333
2598,201601,1호선,서울역,20160208,06시-07시,하차,48065
2599,201601,1호선,서울역,20160208,07시-08시,승차,43490
2600,201601,1호선,서울역,20160208,07시-08시,하차,112773
2601,201601,1호선,서울역,20160208,08시-09시,승차,82742
2602,201601,1호선,서울역,20160208,08시-09시,하차,233393
2603,201601,1호선,서울역,20160208,09시-10시,승차,76600
2604,201601,1호선,서울역,20160208,09시-10시,하차,127153
2605,201601,1호선,서울역,20160208,10시-11시,승차,75807
2606,201601,1호선,서울역,20160208,10시-11시,하차,84279
2607,201601,1호선,서울역,20160208,11시-12시,승차,100907
2608,201601,1호선,서울역,20160208,11시-12시,하차,76875
2609,201601,1호선,서울역,20160208,12시-13시,승차,115203
2610,201601,1호선,서울역,20160208,12시-13시,하차,84614
2611,201601,1호선,서울역,20160208,13시-14시,승차,113867
2612,201601,1호선,서울역,20160208,13시-14시,하차,88700
2613,201601,1호선,서울역,20160208,14시-15시,승차,95006
2614,201601,1호선,서울역,20160208,14시-15시,하차,90520
2615,201601,1호선,서울역,20160208,15시-16시,승차,130717
2616,201601,1호선,서울역,20160208,15시-16시,하차,96147
2617,201601,1호선,서울역,20160208,16시-17시,승차,129545
2618,201601,1호선,서울역,20160208,16시-17시,하차,98414
2619,201601,1호선,서울역,20160208,17시-18시,승차,149320
2620,201601,1호선,서울역,20160208,17시-18시,하차,96492
2621,201601,1호선,서울역,20160208,18시-19시,승차,234971
2622,201601,1호선,서울역,20160208,18시-19시,하차,111642
2623,201601,1호선,서울역,20160208,19시-20시,승차,150754
2624,201601,1호선,서울역,20160208,19시-20시,하차,85034
2625,201601,1호선,서울역,20160208,20시-21시,승차,109687
2626,201601,1호선,서울역,20160208,20시-21시,하차,60942
2627,201601,1호선,서울역,20160208,21시-22시,승차,116882
2628,201601,1호선,서울역,20160208,21시-22시,하차,52278
2629,201601,1호선,서울역,20160208,22시-23시,승차,90451
2630,201601,1호선,서울역,20160208,22시-23시,하차,45010
2631,201601,1호선,서울역,20160208,23시-24시,승차,42065
2632,201601,1호선,서울역,20160208,23시-24시,하차,22740
2633,201601,1호선,서울역,20160208,00시-01시,승차,4819
2634,201601,1호선,서울역,20160208,00시-01시,하차,7681
2635,201601,1호선,서울역,20160208,01시-02시,승차,6
2636,201601,1호선,서울역,20160208,01시-02시,하차,462
2637,201601,1호선,서울역,20160208,02시-03시,승차,0
2638,201601,1호선,서울역,20160208,02시-03시,하차,0
2639,201601,1호선,서울역,20160208,03시-04시,승차,0
2640,201601,1호선,서울역,20160208,03시-04시,하차,0
2641,201601,1호선,시청,20160208,04시-05시,승차,67
2642,201601,1호선,시청,20160208,04시-05시,하차,1
2643,201601,1호선,시청,20160208,05시-06시,승차,2493
2644,201601,1호선,시청,20160208,05시-06시,하차,4240
2645,201601,1호선,시청,20160208,06시-07시,승차,3555
2646,201601,1호선,시청,20160208,06시-07시,하차,20635
2647,201601,1호선,시청,20160208,07시-08시,승차,6688
2648,201601,1호선,시청,20160208,07시-08시,하차,73280
2649,201601,1호선,시청,20160208,08시-09시,승차,9101
2650,201601,1호선,시청,20160208,08시-09시,하차,176071
2651,201601,1호선,시청,20160208,09시-10시,승차,11725
2652,201601,1호선,시청,20160208,09시-10시,하차,77690
2653,201601,1호선,시청,20160208,10시-11시,승차,15276
2654,201601,1호선,시청,20160208,10시-11시,하차,43414
2655,201601,1호선,시청,20160208,11시-12시,승차,21682
2656,201601,1호선,시청,20160208,11시-12시,하차,44644
2657,201601,1호선,시청,20160208,12시-13시,승차,24985
2658,201601,1호선,시청,20160208,12시-13시,하차,41785
2659,201601,1호선,시청,20160208,13시-14시,승차,30634
2660,201601,1호선,시청,20160208,13시-14시,하차,44146
2661,201601,1호선,시청,20160208,14시-15시,승차,38724
2662,201601,1호선,시청,20160208,14시-15시,하차,41622
2663,201601,1호선,시청,20160208,15시-16시,승차,48976
2664,201601,1호선,시청,20160208,15시-16시,하차,37690
2665,201601,1호선,시청,20160208,16시-17시,승차,53976
2666,201601,1호선,시청,20160208,16시-17시,하차,30788
2667,201601,1호선,시청,20160208,17시-18시,승차,72170
2668,201601,1호선,시청,20160208,17시-18시,하차,29391
2669,201601,1호선,시청,20160208,18시-19시,승차,138562
2670,201601,1호선,시청,20160208,18시-19시,하차,29768
2671,201601,1호선,시청,20160208,19시-20시,승차,82981
2672,201601,1호선,시청,20160208,19시-20시,하차,18802
2673,201601,1호선,시청,20160208,20시-21시,승차,63408
2674,201601,1호선,시청,20160208,20시-21시,하차,9922
2675,201601,1호선,시청,20160208,21시-22시,승차,64526
2676,201601,1호선,시청,20160208,21시-22시,하차,8047
2677,201601,1호선,시청,20160208,22시-23시,승차,42792
2678,201601,1호선,시청,20160208,22시-23시,하차,5894
2679,201601,1호선,시청,20160208,23시-24시,승차,16090
2680,201601,1호선,시청,20160208,23시-24시,하차,3434
2681,201601,1호선,시청,20160208,00시-01시,승차,981
2682,201601,1호선,시청,20160208,00시-01시,하차,1112
2683,201601,1호선,시청,20160208,01시-02시,승차,1
2684,201601,1호선,시청,20160208,01시-02시,하차,10
2685,201601,1호선,시청,20160208,02시-03시,승차,0
2686,201601,1호선,시청,20160208,02시-03시,하차,0
2687,201601,1호선,시청,20160208,03시-04시,승차,0
2688,201601,1호선,시청,20160208,03시-04시,하차,0
2689,201601,1호선,종각,20160208,04시-05시,승차,125
2690,201601,1호선,종각,20160208,04시-05시,하차,3
2691,201601,1호선,종각,20160208,05시-06시,승차,5144
2692,201601,1호선,종각,20160208,05시-06시,하차,4536
2693,201601,1호선,종각,20160208,06시-07시,승차,5719
2694,201601,1호선,종각,20160208,06시-07시,하차,26253
2695,201601,1호선,종각,20160208,07시-08시,승차,8841
2696,201601,1호선,종각,20160208,07시-08시,하차,113568
2697,201601,1호선,종각,20160208,08시-09시,승차,14458
2698,201601,1호선,종각,20160208,08시-09시,하차,264991
2699,201601,1호선,종각,20160208,09시-10시,승차,16629
2700,201601,1호선,종각,20160208,09시-10시,하차,154380
2701,201601,1호선,종각,20160208,10시-11시,승차,23583
2702,201601,1호선,종각,20160208,10시-11시,하차,81952
2703,201601,1호선,종각,20160208,11시-12시,승차,37285
2704,201601,1호선,종각,20160208,11시-12시,하차,78058
2705,201601,1호선,종각,20160208,12시-13시,승차,47433
2706,201601,1호선,종각,20160208,12시-13시,하차,75920
2707,201601,1호선,종각,20160208,13시-14시,승차,65882
2708,201601,1호선,종각,20160208,13시-14시,하차,81931
2709,201601,1호선,종각,20160208,14시-15시,승차,73568
2710,201601,1호선,종각,20160208,14시-15시,하차,72185
2711,201601,1호선,종각,20160208,15시-16시,승차,86622
2712,201601,1호선,종각,20160208,15시-16시,하차,60785
2713,201601,1호선,종각,20160208,16시-17시,승차,97266
2714,201601,1호선,종각,20160208,16시-17시,하차,61931
2715,201601,1호선,종각,20160208,17시-18시,승차,126716
2716,201601,1호선,종각,20160208,17시-18시,하차,71639
2717,201601,1호선,종각,20160208,18시-19시,승차,230475
2718,201601,1호선,종각,20160208,18시-19시,하차,95299
2719,201601,1호선,종각,20160208,19시-20시,승차,149842
2720,201601,1호선,종각,20160208,19시-20시,하차,68171
2721,201601,1호선,종각,20160208,20시-21시,승차,122484
2722,201601,1호선,종각,20160208,20시-21시,하차,26402
2723,201601,1호선,종각,20160208,21시-22시,승차,146911
2724,201601,1호선,종각,20160208,21시-22시,하차,15142
2725,201601,1호선,종각,20160208,22시-23시,승차,130853
2726,201601,1호선,종각,20160208,22시-23시,하차,9532
2727,201601,1호선,종각,20160208,23시-24시,승차,62720
2728,201601,1호선,종각,20160208,23시-24시,하차,5930
2729,201601,1호선,종각,20160208,00시-01시,승차,4963
2730,201601,1호선,종각,20160208,00시-01시,하차,1577
2731,201601,1호선,종각,20160208,01시-02시,승차,6
2732,201601,1호선,종각,20160208,01시-02시,하차,6
2733,201601,1호선,종각,20160208,02시-03시,승차,2
2734,201601,1호선,종각,20160208,02시-03시,하차,1
2735,201601,1호선,종각,20160208,03시-04시,승차,0
2736,201601,1호선,종각,20160208,03시-04시,하차,0
2737,201601,1호선,종로3가,20160208,04시-05시,승차,174
2738,201601,1호선,종로3가,20160208,04시-05시,하차,3
2739,201601,1호선,종로3가,20160208,05시-06시,승차,4865
2740,201601,1호선,종로3가,20160208,05시-06시,하차,2093
2741,201601,1호선,종로3가,20160208,06시-07시,승차,4454
2742,201601,1호선,종로3가,20160208,06시-07시,하차,12738
2743,201601,1호선,종로3가,20160208,07시-08시,승차,7048
2744,201601,1호선,종로3가,20160208,07시-08시,하차,31798
2745,201601,1호선,종로3가,20160208,08시-09시,승차,11825
2746,201601,1호선,종로3가,20160208,08시-09시,하차,100847
2747,201601,1호선,종로3가,20160208,09시-10시,승차,15408
2748,201601,1호선,종로3가,20160208,09시-10시,하차,113463
2749,201601,1호선,종로3가,20160208,10시-11시,승차,26736
2750,201601,1호선,종로3가,20160208,10시-11시,하차,97532
2751,201601,1호선,종로3가,20160208,11시-12시,승차,47945
2752,201601,1호선,종로3가,20160208,11시-12시,하차,95546
2753,201601,1호선,종로3가,20160208,12시-13시,승차,60607
2754,201601,1호선,종로3가,20160208,12시-13시,하차,100458
2755,201601,1호선,종로3가,20160208,13시-14시,승차,84202
2756,201601,1호선,종로3가,20160208,13시-14시,하차,110023
2757,201601,1호선,종로3가,20160208,14시-15시,승차,87578
2758,201601,1호선,종로3가,20160208,14시-15시,하차,93479
2759,201601,1호선,종로3가,20160208,15시-16시,승차,100400
2760,201601,1호선,종로3가,20160208,15시-16시,하차,76179
2761,201601,1호선,종로3가,20160208,16시-17시,승차,111415
2762,201601,1호선,종로3가,20160208,16시-17시,하차,62814
2763,201601,1호선,종로3가,20160208,17시-18시,승차,114353
2764,201601,1호선,종로3가,20160208,17시-18시,하차,59011
2765,201601,1호선,종로3가,20160208,18시-19시,승차,132637
2766,201601,1호선,종로3가,20160208,18시-19시,하차,67243
2767,201601,1호선,종로3가,20160208,19시-20시,승차,105203
2768,201601,1호선,종로3가,20160208,19시-20시,하차,47051
2769,201601,1호선,종로3가,20160208,20시-21시,승차,73812
2770,201601,1호선,종로3가,20160208,20시-21시,하차,18023
2771,201601,1호선,종로3가,20160208,21시-22시,승차,81578
2772,201601,1호선,종로3가,20160208,21시-22시,하차,11629
2773,201601,1호선,종로3가,20160208,22시-23시,승차,71027
2774,201601,1호선,종로3가,20160208,22시-23시,하차,9069
2775,201601,1호선,종로3가,20160208,23시-24시,승차,29084
2776,201601,1호선,종로3가,20160208,23시-24시,하차,6321
2777,201601,1호선,종로3가,20160208,00시-01시,승차,2888
2778,201601,1호선,종로3가,20160208,00시-01시,하차,2772
2779,201601,1호선,종로3가,20160208,01시-02시,승차,0
2780,201601,1호선,종로3가,20160208,01시-02시,하차,37
2781,201601,1호선,종로3가,20160208,02시-03시,승차,0
2782,201601,1호선,종로3가,20160208,02시-03시,하차,0
2783,201601,1호선,종로3가,20160208,03시-04시,승차,0
2784,201601,1호선,종로3가,20160208,03시-04시,하차,0
2785,201601,1호선,종로5가,20160208,04시-05시,승차,33
2786,201601,1호선,종로5가,20160208,04시-05시,하차,2
2787,201601,1호선,종로5가,20160208,05시-06시,승차,2170
2788,201601,1호선,종로5가,20160208,05시-06시,하차,3194
2789,201601,1호선,종로5가,20160208,06시-07시,승차,3327
2790,201601,1호선,종로5가,20160208,06시-07시,하차,12166
2791,201601,1호선,종로5가,20160208,07시-08시,승차,5246
2792,201601,1호선,종로5가,20160208,07시-08시,하차,46117
2793,201601,1호선,종로5가,20160208,08시-09시,승차,9177
2794,201601,1호선,종로5가,20160208,08시-09시,하차,123786
2795,201601,1호선,종로5가,20160208,09시-10시,승차,12702
2796,201601,1호선,종로5가,20160208,09시-10시,하차,86210
2797,201601,1호선,종로5가,20160208,10시-11시,승차,19516
2798,201601,1호선,종로5가,20160208,10시-11시,하차,60083
2799,201601,1호선,종로5가,20160208,11시-12시,승차,30206
2800,201601,1호선,종로5가,20160208,11시-12시,하차,63229
2801,201601,1호선,종로5가,20160208,12시-13시,승차,41768
2802,201601,1호선,종로5가,20160208,12시-13시,하차,64343
2803,201601,1호선,종로5가,20160208,13시-14시,승차,55171
2804,201601,1호선,종로5가,20160208,13시-14시,하차,61996
2805,201601,1호선,종로5가,20160208,14시-15시,승차,63567
2806,201601,1호선,종로5가,20160208,14시-15시,하차,60455
2807,201601,1호선,종로5가,20160208,15시-16시,승차,70563
2808,201601,1호선,종로5가,20160208,15시-16시,하차,53815
2809,201601,1호선,종로5가,20160208,16시-17시,승차,72099
2810,201601,1호선,종로5가,20160208,16시-17시,하차,45456
2811,201601,1호선,종로5가,20160208,17시-18시,승차,84745
2812,201601,1호선,종로5가,20160208,17시-18시,하차,41890
2813,201601,1호선,종로5가,20160208,18시-19시,승차,126546
2814,201601,1호선,종로5가,20160208,18시-19시,하차,39273
2815,201601,1호선,종로5가,20160208,19시-20시,승차,84022
2816,201601,1호선,종로5가,20160208,19시-20시,하차,26948
2817,201601,1호선,종로5가,20160208,20시-21시,승차,50780
2818,201601,1호선,종로5가,20160208,20시-21시,하차,12007
2819,201601,1호선,종로5가,20160208,21시-22시,승차,45164
2820,201601,1호선,종로5가,20160208,21시-22시,하차,8166
2821,201601,1호선,종로5가,20160208,22시-23시,승차,34660
2822,201601,1호선,종로5가,20160208,22시-23시,하차,6169
2823,201601,1호선,종로5가,20160208,23시-24시,승차,12542
2824,201601,1호선,종로5가,20160208,23시-24시,하차,4156
2825,201601,1호선,종로5가,20160208,00시-01시,승차,766
2826,201601,1호선,종로5가,20160208,00시-01시,하차,1193
2827,201601,1호선,종로5가,20160208,01시-02시,승차,1
2828,201601,1호선,종로5가,20160208,01시-02시,하차,1
2829,201601,1호선,종로5가,20160208,02시-03시,승차,0
2830,201601,1호선,종로5가,20160208,02시-03시,하차,0
2831,201601,1호선,종로5가,20160208,03시-04시,승차,0
2832,201601,1호선,종로5가,20160208,03시-04시,하차,0
2833,201601,1호선,동대문,20160208,04시-05시,승차,524
2834,201601,1호선,동대문,20160208,04시-05시,하차,10
2835,201601,1호선,동대문,20160208,05시-06시,승차,13767
2836,201601,1호선,동대문,20160208,05시-06시,하차,1963
2837,201601,1호선,동대문,20160208,06시-07시,승차,10140
2838,201601,1호선,동대문,20160208,06시-07시,하차,7666
2839,201601,1호선,동대문,20160208,07시-08시,승차,15560
2840,201601,1호선,동대문,20160208,07시-08시,하차,13463
2841,201601,1호선,동대문,20160208,08시-09시,승차,23484
2842,201601,1호선,동대문,20160208,08시-09시,하차,28556
2843,201601,1호선,동대문,20160208,09시-10시,승차,23737
2844,201601,1호선,동대문,20160208,09시-10시,하차,30401
2845,201601,1호선,동대문,20160208,10시-11시,승차,21321
2846,201601,1호선,동대문,20160208,10시-11시,하차,30014
2847,201601,1호선,동대문,20160208,11시-12시,승차,22423
2848,201601,1호선,동대문,20160208,11시-12시,하차,36085
2849,201601,1호선,동대문,20160208,12시-13시,승차,28695
2850,201601,1호선,동대문,20160208,12시-13시,하차,38954
2851,201601,1호선,동대문,20160208,13시-14시,승차,32356
2852,201601,1호선,동대문,20160208,13시-14시,하차,39887
2853,201601,1호선,동대문,20160208,14시-15시,승차,35310
2854,201601,1호선,동대문,20160208,14시-15시,하차,39735
2855,201601,1호선,동대문,20160208,15시-16시,승차,36367
2856,201601,1호선,동대문,20160208,15시-16시,하차,36867
2857,201601,1호선,동대문,20160208,16시-17시,승차,36329
2858,201601,1호선,동대문,20160208,16시-17시,하차,34182
2859,201601,1호선,동대문,20160208,17시-18시,승차,37023
2860,201601,1호선,동대문,20160208,17시-18시,하차,33483
2861,201601,1호선,동대문,20160208,18시-19시,승차,35714
2862,201601,1호선,동대문,20160208,18시-19시,하차,33346
2863,201601,1호선,동대문,20160208,19시-20시,승차,25059
2864,201601,1호선,동대문,20160208,19시-20시,하차,35628
2865,201601,1호선,동대문,20160208,20시-21시,승차,19853
2866,201601,1호선,동대문,20160208,20시-21시,하차,26466
2867,201601,1호선,동대문,20160208,21시-22시,승차,18094
2868,201601,1호선,동대문,20160208,21시-22시,하차,20941
2869,201601,1호선,동대문,20160208,22시-23시,승차,14758
2870,201601,1호선,동대문,20160208,22시-23시,하차,18758
2871,201601,1호선,동대문,20160208,23시-24시,승차,7953
2872,201601,1호선,동대문,20160208,23시-24시,하차,15128
2873,201601,1호선,동대문,20160208,00시-01시,승차,751
2874,201601,1호선,동대문,20160208,00시-01시,하차,4768
2875,201601,1호선,동대문,20160208,01시-02시,승차,1
2876,201601,1호선,동대문,20160208,01시-02시,하차,43
2877,201601,1호선,동대문,20160208,02시-03시,승차,0
2878,201601,1호선,동대문,20160208,02시-03시,하차,0
2879,201601,1호선,동대문,20160208,03시-04시,승차,0
2880,201601,1호선,동대문,20160208,03시-04시,하차,0
2881,201601,1호선,신설동,20160208,04시-05시,승차,207
2882,201601,1호선,신설동,20160208,04시-05시,하차,4
2883,201601,1호선,신설동,20160208,05시-06시,승차,6389
2884,201601,1호선,신설동,20160208,05시-06시,하차,2390
